country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,fuel1,fuel2,fuel3,fuel4,commissioning_year,owner,source,url,geolocation_source,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
ESP,Spain,P.E. RADONA I,WRI1007187,80.42,41.3006,-2.4750,Wind,,,,2009.0,IBERDROLA RENOVBLES CASTILLA Y LEON  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,371.0573926095192
ESP,Spain,P.E. RIO ALMODOVAR,WRI1007191,12.8,36.1949,-5.7634,Wind,,,,2004.0,CORPORACION ACCIONA EOLICA S.L.U,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,59.05912242479292
ESP,Spain,P.E. SAN JUAN DE BARGAS (UNIFICADO),WRI1007200,89.6,41.8157,-1.4882,Wind,,,,2005.0,SAN JUAN DE BARGAS EOLICA   S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,413.4138569735503
ESP,Spain,P.E. SANTO CRISTO DE MAGALLON,WRI1007204,40.0,41.8325,-1.4598,Wind,,,,2006.0,GEOLICA MAGALLON  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,184.55975757747785
ESP,Spain,P.E. SERRA DE MEIRA,WRI1007207,49.3,43.2134,-7.2937,Wind,,,,,IBERDROLA E.R. DE GALICIA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,227.46990121424142
ESP,Spain,P.E. SERRA DO BURGO Y AMPLIACION(11050 KW 31/5/05),WRI1007209,27.2,42.2500,-7.3833,Wind,,,,,IBERDROLA E.R. DE GALICIA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,125.50063515268494
ESP,Spain,P.E. SERRA DO PARAMO,WRI1007210,20.0,42.7815,-7.4143,Wind,,,,2008.0,VIRANDEL  S.L,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,92.27987878873893
ESP,Spain,P.E. SIERRA DE GUINDOS,WRI1007217,24.7,39.1452,-1.3288,Wind,,,,,DYTA EOLICA DE CASTILLA LA MANCHA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,113.96565030409256
ESP,Spain,P.E. SIERRA DE LA OLIVA,WRI1007218,30.0,38.7480,-1.1985,Wind,,,,2005.0,GAS NATURAL FENOSA RENOVABLES  S.L.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,138.4198181831084
ESP,Spain,P.E. SIERRA DE LA OLIVA,WRI1023642,46.86,38.7564,-1.0117,Wind,,,,,IBERDROLA E.RENOV. CASTILLA LA MANCHA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,216.21175600201528
ESP,Spain,P.E. SIERRA DE LA VIRGEN,WRI1007219,28.8,41.5406,-1.7166,Wind,,,,2005.0,EXPL. EOLICAS SIERRA DE LA VIRGEN  SA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,132.88302545578406
ESP,Spain,P.E. SIERRA DE LOS BAOS Y PUMAR,WRI1007221,30.6,43.4118,-6.2602,Wind,,,,2007.0,EOLICA DE CURISCAO PUMAR  S.A.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,141.18821454677055
ESP,Spain,P.E. SIERRA DE SELVA,WRI1007226,33.0,42.4500,-1.1167,Wind,,,,,SIERRA DE SELVA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,152.26180000141923
ESP,Spain,P.E. SIERRA DE TINEO,WRI1007227,44.0,43.3377,-6.4145,Wind,,,,2009.0,VIESGO RENOVABLES  SL,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,203.01573333522563
ESP,Spain,P.E. SIERRA DEL ACEBO,WRI1007229,17.82,43.2155,-6.8757,Wind,,,,,PARQUES EOLICOS DEL CANTABRICO  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,82.22137200076638
ESP,Spain,P.E. SIERRA DEL CORTADO,WRI1007232,18.48,41.7389,-2.1697,Wind,,,,2003.0,PARQUE EOLICO SIERRA DEL MADERO  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,85.26660800079478
ESP,Spain,P.E. SIERRA DEL TRIGO,WRI1007234,15.18,37.5302,-3.6562,Wind,,,,,OLIVENTO  S.L.U (ANTS.E.SIERRA DEL TRIGO,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,70.04042800065284
ESP,Spain,P.E. SIERRA LACERA,WRI1007236,36.9,40.7342,-1.6172,Wind,,,,,PROVENTO RENOVABLES  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,170.2563763652233
ESP,Spain,P.E. SIERRA QUEMADA,WRI1007239,26.25,38.9147,-3.5369,Wind,,,,,IBERDROLA E.RENOV. CASTILLA LA MANCHA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,121.11734091021984
ESP,Spain,P.E. SOS DEL REY CATOLICO,WRI1007244,48.75,42.4969,-1.2151,Wind,,,,2001.0,SIERRA DE SELVA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,224.9322045475511
ESP,Spain,P.E. TARAYUELA,WRI1007247,30.0,41.9778,-0.5373,Wind,,,,2006.0,BIOVENT ENERGIA  SA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,138.4198181831084
ESP,Spain,P.E. TARDIENTA I,WRI1007248,93.7,41.9778,-0.5373,Wind,,,,,IBERDROLA E.R. DE ARAGON  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,432.3312321252419
ESP,Spain,P.E. TINAJEROS,WRI1007249,50.0,39.0688,-1.7434,Wind,,,,,WINDSOLAR  A.G.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,230.6996969718473
ESP,Spain,P.E. TORRE MIRO II,WRI1007252,99.0,40.6197,-0.0989,Wind,,,,2006.0,ENERGIAS RENOVABLES MEDITERRANEAS  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,456.78540000425767
ESP,Spain,P.E. VALDECONEJOS,WRI1007259,32.3,40.7947,-0.8101,Wind,,,,2006.0,OLIVENTO  S.L.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,149.03200424381336
ESP,Spain,P.E. VALDEPERO,WRI1007262,30.0,42.0753,-4.5005,Wind,,,,2007.0,GAS NATURAL FENOSA RENOVABLES  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,138.4198181831084
ESP,Spain,P.E. VALMEDIANO,WRI1007263,34.0,41.8347,-5.8888,Wind,,,,,IBERENOVA PROMOCIONES  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,156.87579394085617
ESP,Spain,P.E. VECIANA,WRI1023541,29.27,41.6377,1.4353,Wind,,,,2010.0,PARC EOLIC VECIANA-CABARO  SL,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,135.0516026073194
ESP,Spain,P.E.EL ROBLECILLO DE ARRIBA,WRI1007278,49.8,40.5934,-1.9095,Wind,,,,,PARQUE EOLICO EL ROBLECILLO  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,229.7768981839599
ESP,Spain,P.E.HUENEJA 3,WRI1007279,49.5,37.1766,-2.9502,Wind,,,,2007.0,IBERDROLA RENOVABLES DE ANDALUCIA. S.A.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,228.39270000212883
ESP,Spain,PADORNELO,WRI1007282,31.45,42.0357,-6.9054,Wind,,,,2004.0,IBEREOLICA PADORNELO  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,145.11010939529194
ESP,Spain,PALOS DE LA FRONTERA GRUPO 1,WRI1007283,1167.0,37.1843,-6.8857,Gas,,,,2004.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,2108.92187450782
ESP,Spain,PAMPANEIRA,WRI1007285,12.8,36.9402,-3.3610,Hydro,,,,1956.0,ENDESA GENERACION S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,35.12428782788526
ESP,Spain,PAPELERA GUIPUZCOANA,WRI1007287,79918,43.2596,-1.9688,Gas,,,,,PAPELERA GUIPUZCOANA DE ZICUNAGA SA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,144.4222950873316
ESP,Spain,PAPELERA ROMANI,WRI1007290,18801,43.3000,-7.5833,Oil,,,,1999.0,ROFEICA ENERGIA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,56.8904302446005
ESP,Spain,PARAMO DE LA MESUCA,WRI1007294,36.0,42.6654,-3.5014,Wind,,,,,PALENCIA ENERGIA EOLICA  A.I.E.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,166.10378181973007
ESP,Spain,PARAMO DE POZA I,WRI1007295,96.76,42.6654,-3.5014,Wind,,,,,EOLICAS PARAMO DE POZA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,446.450053579919
ESP,Spain,PARQUE EOLICO A CARBA,WRI1007301,19.5,43.3000,-7.6833,Wind,,,,,CORPORACION ACCIONA EOLICA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,89.97288181902044
ESP,Spain,PARQUE EOLICO AIBAR,WRI1007302,33.84,42.5920,-1.3604,Wind,,,,,ACCIONA ENERGIA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,156.13755491054627
ESP,Spain,PARQUE EOLICO ALABE-SOAN,WRI1007303,19.5,38.4000,-6.4667,Wind,,,,1999.0,ACCIONA EOLICA DE GALICIA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,89.97288181902044
ESP,Spain,PARQUE EOLICO ALCONERA,WRI1007304,14.4,38.4000,-6.4667,Wind,,,,,SINAE  ENERGIA Y MEDIO AMBIENTE  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,66.44151272789203
ESP,Spain,PARQUE EOLICO ALTO DE LA MORERUELA,WRI1007313,49.5,40.0167,-0.6500,Wind,,,,,ENERGIAS EOLICAS EUROPEAS  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,228.39270000212883
ESP,Spain,PARQUE EOLICO ALTO PALANCIA III,WRI1007317,94.0,39.9894,-0.6804,Wind,,,,2009.0,CORPORACION ACCIONA EOLICA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,433.715430307073
ESP,Spain,PARQUE EOLICO ARRIELLO,WRI1007325,24.42,40.4288,-0.2577,Wind,,,,,MOLINOS DEL EBRO  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,112.67373200105024
ESP,Spain,PARQUE EOLICO BELCHITE,WRI1007333,49.5,41.3032,-0.7505,Wind,,,,2005.0,PARQUE EOLICO BELCHITE  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,228.39270000212883
ESP,Spain,PARQUE EOLICO BOIRA,WRI1007337,34.5,41.8341,-1.5327,Wind,,,,2009.0,ACCIONA EOLICA DEL LEVANTE  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,159.18279091057465
ESP,Spain,PARQUE EOLICO BORJA 2,WRI1007338,37.510000000000005,41.8341,-1.5327,Wind,,,,,COMPANIA EOLICA ARAGONESA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,173.07091266827987
ESP,Spain,PARQUE EOLICO CALDERON,WRI1007341,18.0,39.4085,-2.2017,Wind,,,,,N.E.G. MICON,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,83.05189090986504
ESP,Spain,PARQUE EOLICO CERRO DE LA HIGUERA,WRI1007350,36.0,36.8780,-4.8469,Wind,,,,2009.0,SISTEMAS ENERGETICOS DE LA HIGUERA S.A.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,166.10378181973007
ESP,Spain,PARQUE EOLICO CERRO DE LA NEVERA,WRI1007352,31.5,39.8833,-0.9500,Wind,,,,2009.0,ENERGIAS RENOVABLES MEDITERRANEAS  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,145.34080909226378
ESP,Spain,PARQUE EOLICO COLMENAR II,WRI1007359,28.0,39.9667,-0.2500,Wind,,,,2007.0,AL-ANDALUS WIND POWER  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,129.1918303042345
ESP,Spain,PARQUE EOLICO CORME G-3,WRI1007361,18.3,43.2433,-8.9008,Wind,,,,2000.0,DESARROLLOS EOLICOS DE CORME  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,84.43608909169612
ESP,Spain,PARQUE EOLICO CORTIJO DE GUERRA II,WRI1007362,28.0,36.6865,-6.1361,Wind,,,,2007.0,LDV CORTIJO DE GUERRA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,129.1918303042345
ESP,Spain,PARQUE EOLICO CORTIJO DE IRUELAS,WRI1007363,13.6,37.3167,-4.0500,Wind,,,,2005.0,CORPORACION ACCIONA EOLICA S.L.U,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,62.75031757634247
ESP,Spain,PARQUE EOLICO CORTIJO LA LINERA,WRI1007364,28.0,38.1144,-2.5711,Wind,,,,2008.0,SISTEMAS ENERGETICOS LA LINERA S.A.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,129.1918303042345
ESP,Spain,PARQUE EOLICO COUTO DE SAN SEBASTIAN,WRI1007366,18.0,42.6960,-8.2465,Wind,,,,2007.0,ENEL GREEN POWER ESPANA  S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,83.05189090986504
ESP,Spain,PARQUE EOLICO CRUZ DE HIERRO,WRI1007368,14.52,40.7167,-4.4500,Wind,,,,2000.0,PARQUE EOLICO ALTOS DEL VOLTOYA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,66.99519200062446
ESP,Spain,PARQUE EOLICO DE LA SOLANA,WRI1007389,24.0,38.6328,-0.8197,Wind,,,,,EOLICAS COMUNIDAD VALENCIANA S.A(ECOVASA,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,110.73585454648669
ESP,Spain,PARQUE EOLICO DE LAS AZORRILLAS,WRI1007390,32.0,37.1882,-3.6067,Wind,,,,,SINAE  ENERGIA Y MEDIO AMBIENTE  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,147.64780606198227
ESP,Spain,PARQUE EOLICO DE LAS PEDRIZAS,WRI1007391,24.0,37.1882,-3.6067,Wind,,,,,EOLICAS COMUNIDAD VALENCIANA  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,110.73585454648669
ESP,Spain,PARQUE EOLICO DE LOS VISOS,WRI1007392,24.42,41.6336,-1.2744,Wind,,,,,SALTOS DE DOMENO  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,112.67373200105024
ESP,Spain,PARQUE EOLICO DE PAXAREIRAS IIF (A RUNA),WRI1007395,24.6,42.8233,-9.0891,Wind,,,,2000.0,P.E. DE A RUNA  S.L (ANTERIOR EUROVENTO),Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,113.50425091014888
ESP,Spain,PARQUE EOLICO DE SAN GREGORIO,WRI1007399,15.0,42.0325,-1.5259,Wind,,,,,EOLICA CABANILLAS  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,69.2099090915542
ESP,Spain,PARQUE EOLICO DEHESA DEL COSCOJAR,WRI1007408,15.0,41.9006,-1.4199,Wind,,,,,DESARROLLO EOLICO DEL EBRO  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,69.2099090915542
ESP,Spain,PARQUE EOLICO EL BANCAL,WRI1007418,21.0,36.0139,-5.6069,Wind,,,,2007.0,RWE INNOGY AERSA S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,96.89387272817588
ESP,Spain,PARQUE EOLICO EL CENTENAR,WRI1007423,40.0,36.5390,-5.3868,Wind,,,,2009.0,IBERDROLA RENOVABLES ANDALUCIA S.A.U.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,184.55975757747785
ESP,Spain,PARQUE EOLICO EL CONJURO,WRI1007425,17.0,36.7507,-3.5179,Wind,,,,2006.0,OLIVENTO S.L.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,78.43789697042808
ESP,Spain,PARQUE EOLICO EL GUIJO,WRI1007428,47.6,41.0983,-2.5741,Wind,,,,,LURIA DE ENERGIAS  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,219.62611151719867
ESP,Spain,PARQUE EOLICO EL MORAL,WRI1007431,25.5,38.8299,-3.5781,Wind,,,,,PROVENTO RENOVABLES  S.A.,Red El�ctrica de Espa�a,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,117.65684545564213
